emp_no,first_name,last_name,birth_date,hire_date
440247,Geoff,Ambroszkiewicz,1953-03-02,1988-04-26
440250,Valeri,Granlund,1952-12-30,1987-09-18
440255,Margareta,Schlenzig,1955-09-08,1988-02-15
440259,Changho,Farris,1954-12-24,1987-08-21
440264,Izaskun,Biran,1953-02-05,1987-08-10
440275,Randi,Bernick,1952-07-23,1986-08-26
440279,Gretta,Merlo,1954-04-17,1985-11-19
440291,Masasuke,Fujisaki,1953-12-01,1988-11-29
440301,Sven,Lanzelotte,1955-04-27,1986-10-05
440305,Rosalie,Swab,1953-07-26,1987-11-18
440307,Hailing,Tetzlaff,1952-08-31,1988-05-18
440314,Shin,Merlo,1952-07-17,1986-03-11
440319,Qunsheng,Brookman,1953-12-15,1988-08-29
440323,Ravishankar,Radwan,1955-06-09,1985-11-30
440326,Elvis,Krogh,1953-12-18,1986-11-17
440338,Neelam,Radwan,1955-09-19,1985-07-28
440352,Tianruo,Ghalwash,1954-10-25,1986-07-29
440361,Shahaf,Skrikant,1955-10-14,1987-04-28
440364,Xinan,Preusig,1954-11-18,1987-07-16
440365,Zhaofang,Gien,1955-10-08,1985-11-24
440366,Babette,Armand,1953-10-23,1986-09-24
440370,Fumiya,Gunderson,1952-03-02,1987-12-22
440373,Xiaopeng,Constantine,1953-06-04,1985-09-28
440375,Mitsuyuki,Bojadziev,1955-12-31,1988-03-21
440376,Chikako,Vanwelkenhuysen,1952-07-08,1987-01-27
440380,Ashish,Magliocco,1955-06-25,1985-03-16
440381,Billie,Beerel,1954-12-12,1987-09-11
440383,Bezalel,Denny,1955-05-19,1985-11-16
440389,Khalil,Grandbois,1953-08-25,1987-09-14
440400,Vasiliy,Karlin,1955-10-20,1985-04-04
440402,Seongbin,Zeleznik,1952-09-07,1986-08-18
440407,Jixiang,Arlazarov,1952-12-04,1985-03-16
440412,Eberhardt,Radivojevic,1953-08-27,1987-10-24
440414,Kolar,Meriste,1955-02-03,1988-01-30
440423,Fumino,Marquardt,1953-08-17,1986-07-02
440429,Alassane,Birjandi,1954-08-09,1988-01-21
440437,Tonia,Milicia,1954-09-17,1988-09-28
440453,Elvis,Grandbois,1954-04-29,1986-02-27
440456,Valter,Tchuente,1955-09-11,1985-09-24
440461,Bader,Stenning,1952-10-18,1988-11-25
440463,Rosine,Percebois,1953-12-24,1986-11-15
440468,Nathan,Selvestrel,1954-10-28,1985-04-08
440480,Stepehn,Luders,1953-05-04,1985-10-19
440507,Ramalingam,Yamaashi,1955-05-06,1985-03-09
440520,Berna,Sidje,1952-06-24,1988-04-02
440523,Sanjai,Kuszyk,1953-08-08,1985-07-25
440528,Mohd,Mondadori,1955-04-18,1985-02-05
440539,Nahum,Pettis,1954-11-12,1985-11-16
440541,Subbu,Goodrum,1955-12-13,1985-11-26
440548,Szabolcs,Eastman,1955-05-16,1986-01-02
440549,Dietrich,Eldridge,1954-06-13,1986-04-17
440551,Unal,Frolund,1955-09-19,1987-01-03
440560,Junichi,Mayerwieser,1954-10-03,1986-02-24
440582,Elliott,Kawashima,1954-05-30,1986-01-09
440587,Lijia,Flasterstein,1953-01-20,1986-06-30
440590,Nadjib,Baez,1952-06-13,1985-03-25
440598,Dmitry,Kawashima,1953-06-04,1987-05-01
440607,Kwangjo,Molberg,1953-07-12,1985-03-22
440608,Kiyokazu,Kragelund,1954-04-21,1988-03-14
440614,Naftali,McConalogue,1953-12-22,1986-05-09
440627,Mingsen,Mitzlaff,1955-07-24,1987-01-07
440640,Xiaoqiang,Vieri,1953-05-07,1987-01-20
440649,Leaf,Legleitner,1953-02-09,1986-08-23
440652,Nahum,Garnier,1952-03-11,1988-12-05
440660,Ennio,Schnabel,1954-09-07,1988-06-22
440667,Martina,Rissanen,1952-08-03,1988-12-16
440668,Tokuyasu,Plotkin,1955-04-01,1988-04-28
440680,Vishu,Gammage,1953-12-11,1988-03-28
440681,Phillip,Schusler,1954-01-10,1987-12-12
440689,Subhash,Maierhofer,1954-04-06,1987-04-01
440699,Lucian,Rettelbach,1953-10-10,1986-02-01
440704,Shigehiro,Bernatsky,1954-06-29,1985-02-13
440707,Xiaocheng,Dalphin,1954-08-23,1986-03-05
440713,Eldridge,McClurg,1953-03-12,1988-07-12
440714,Duro,Rosay,1954-09-17,1987-10-16
440719,Guozhong,Casperson,1955-09-20,1987-08-14
440746,Anneli,Ramsay,1955-12-15,1986-03-22
440763,Siddarth,Heystek,1954-11-06,1985-09-28
440767,Adly,Narahari,1955-11-30,1988-03-15
440783,Heon,Hiraishi,1955-03-16,1986-11-27
440788,Zita,Mawatari,1953-01-21,1987-06-22
440789,Izaskun,Roohalamini,1954-05-15,1986-02-02
440794,Emdad,Dalphin,1953-01-04,1987-05-29
440795,Malu,Hemaspaandra,1954-04-13,1987-07-18
440804,Fumiko,Harllee,1954-01-19,1986-03-25
440812,Yechiam,Baer,1955-05-18,1985-03-01
440814,Uzi,Taneja,1954-06-25,1987-10-20
440821,Guoxiang,Veevers,1954-09-21,1987-04-10
440829,Richara,Falco,1954-04-26,1988-04-24
440833,Etsuo,Siochi,1954-07-26,1988-12-03
440850,Utz,Langford,1955-06-21,1987-10-17
440872,Vishwani,Nourani,1953-10-29,1985-03-05
440873,Baruch,Marletta,1953-09-24,1986-09-24
440879,Gift,Gewali,1955-05-27,1987-08-12
440882,Sverrir,Kushnir,1954-10-14,1986-11-07
440898,Lobel,Furudate,1954-03-25,1988-01-16
440901,Qiwen,Pintelas,1952-05-05,1987-09-17
440902,Satyanarayana,Ermel,1952-11-02,1988-08-31
440904,Eran,Vickson,1955-12-04,1985-04-13
440931,Yinghua,Dratva,1953-12-29,1986-01-07
440944,Masoud,Peac,1955-10-03,1987-07-02
440956,Herbert,Wossner,1955-06-30,1988-09-28
440960,Moty,Zirintsis,1955-08-10,1987-11-02
440979,Dante,Rosay,1955-02-10,1986-03-20
440980,Anestis,Zuberek,1953-10-19,1986-12-31
440989,Maia,Cincotta,1953-06-22,1987-09-26
440995,Henk,Menhoudj,1954-09-06,1986-02-18
440996,Xuejia,Rouquie,1955-09-15,1986-12-08
441008,Dines,Weiland,1955-07-20,1988-04-09
441028,Bernd,Krychniak,1954-09-14,1988-08-16
441029,Mooi,Schnabel,1955-01-17,1986-03-25
441030,Jovan,Trumbly,1954-12-30,1985-10-20
441043,Duangkaew,Heinisuo,1952-03-25,1985-11-30
441052,Martien,Menhardt,1953-06-06,1986-06-20
441055,Ramzi,Danner,1954-11-27,1985-12-06
441059,Perla,Borstler,1952-03-15,1986-04-21
441061,Ramalingam,Klyachko,1955-11-30,1987-12-07
441081,Shichao,Selenyi,1952-09-07,1988-12-03
441086,Jaideep,Anger,1953-09-13,1987-12-07
441091,Muneo,Ghelli,1955-09-13,1986-06-01
441092,Raimond,Peres,1953-04-16,1986-09-24
441100,Peternela,Litvinov,1954-04-11,1988-06-08
441103,Hongzhu,Norsworthy,1953-04-03,1986-08-11
441104,Adit,Krzyzanowski,1954-03-09,1987-07-29
441105,Amabile,Picci,1952-07-16,1985-09-28
441106,Hilari,Rohrbach,1954-12-15,1988-02-27
441117,Xiahua,Mondadori,1954-04-04,1987-02-21
441118,Shridhar,Juneja,1955-11-24,1988-06-19
441131,Mandell,Covnot,1955-04-13,1986-01-10
441132,Claude,Jansen,1953-07-15,1985-04-14
441134,Insup,Bennet,1955-10-02,1985-09-25
441137,Sanjit,Rajala,1952-05-18,1988-10-15
441144,Muneo,Bolsens,1954-06-13,1985-12-27
441154,Lansing,Syang,1955-06-29,1987-01-15
441157,Barna,Tiemann,1953-10-01,1986-07-09
441163,Shunichi,Turnbull,1953-06-22,1986-02-18
441168,Nikolaos,Kenevan,1955-09-13,1986-08-09
441179,Tommaso,Sgarro,1954-02-03,1988-01-17
441182,Mayumi,Benantar,1952-04-28,1987-06-05
441188,Kwee,Zaumen,1954-12-19,1985-10-05
441190,Yuuichi,Dulay,1952-06-12,1987-10-03
441191,Subir,Quittner,1952-12-05,1987-02-22
441208,Nitsan,Murrill,1955-07-17,1988-08-28
441212,Sigeru,Picaronny,1952-05-30,1987-03-04
441228,Kazuhiko,Winter,1954-04-21,1985-07-20
441229,Nobuyoshi,Rosis,1955-03-26,1985-07-26
441240,Shounak,Nicolson,1953-08-04,1986-03-23
441250,Yuriy,Schlumberger,1953-07-07,1988-05-02
441263,Vivian,Coullard,1955-08-23,1987-03-18
441264,Chenye,Chinal,1955-03-25,1988-05-17
441267,Zita,Hebden,1952-02-05,1985-02-23
441269,Arne,Hempstead,1955-05-18,1985-09-13
441271,Mads,Esposito,1953-07-09,1988-08-20
441278,Chandrasekaran,Wallrath,1955-01-19,1987-07-25
441280,Mohd,Stanger,1954-03-30,1986-06-03
441308,Sastry,Sankaranarayanan,1955-06-20,1987-06-18
441309,Arco,Trystram,1954-02-28,1986-12-15
441332,Sverrir,Bruckman,1954-11-29,1986-02-07
441333,Horward,Randi,1955-08-16,1985-06-09
441343,Yuping,Jiang,1952-05-01,1986-12-31
441349,Oscar,Merlo,1953-02-24,1988-04-29
441352,Christoper,Menyhert,1953-11-24,1988-09-22
441364,Weidon,Kilgore,1955-10-14,1985-12-21
441367,Sachio,Clouatre,1952-10-09,1988-11-05
441371,Vidya,Leppanen,1955-07-08,1986-05-14
441388,Sham,Kroft,1952-04-28,1985-11-10
441394,Nimmagadda,Iivonen,1953-11-22,1985-12-10
441398,Chiradeep,Eiter,1954-02-04,1986-04-07
441407,Atreyi,Roohalamini,1952-07-15,1985-10-27
441409,Khalid,Serot,1955-08-07,1987-01-11
441425,Niteen,Famili,1953-07-09,1985-09-19
441429,Ewing,Akaboshi,1953-08-07,1985-10-05
441446,Leaf,Boguraev,1955-05-02,1988-08-05
441449,Kiyokazu,Lally,1953-11-26,1986-10-13
441451,Fabrizio,Marletta,1953-06-16,1986-03-27
441459,Rosine,Schauser,1954-06-30,1985-11-23
441461,Mang,Nations,1955-05-28,1986-09-12
441477,Kerryn,Sevcikova,1952-05-03,1987-01-09
441478,Mats,Camarinopoulos,1953-06-22,1987-04-25
441480,Bezalel,Spataro,1954-02-19,1988-11-06
441487,Przemyslawa,Dulli,1954-03-25,1987-12-04
441493,Ger,Menhardt,1954-10-05,1986-12-05
441495,Marie,Feldmann,1954-02-03,1988-12-01
441503,Chuanti,Kaiserswerth,1955-06-05,1986-10-10
441506,Kwun,Underwood,1955-09-15,1985-02-08
441510,Shichao,Tokunaga,1954-10-12,1986-10-22
441515,Fox,Hasenauer,1954-09-12,1987-10-15
441516,Sanjai,Nitsch,1954-01-01,1987-11-20
441520,Shounak,Suermann,1952-04-02,1988-01-22
441529,Kazuhiko,Tasistro,1953-05-20,1988-11-25
441531,Heekeun,Chandrasekhar,1954-04-12,1986-08-21
441582,Munehiko,Schauser,1953-03-10,1988-11-06
441583,Sariel,Hanratty,1952-02-23,1987-09-08
441598,Jingling,Siepmann,1954-11-18,1986-06-20
441600,Fay,Janetzko,1954-03-02,1985-09-08
441609,Martins,Swiss,1954-02-03,1985-04-11
441628,Lubomir,Bazelow,1955-12-12,1985-10-23
441632,Lokesh,Sundgren,1953-05-28,1988-11-08
441666,Mohammed,Jullig,1954-05-13,1986-11-06
441668,Huiqun,Crelier,1953-04-05,1987-11-12
441669,Raimond,Chimia,1952-08-15,1988-04-03
441672,Inderjeet,Rabehasaina,1955-07-28,1988-06-15
441674,Jiong,Heusch,1952-12-18,1988-04-02
441688,Jayesh,Schwaller,1954-08-01,1988-06-08
441691,Uri,Oehlmann,1955-09-15,1987-02-07
441698,Reinhard,Halloran,1955-02-01,1986-11-18
441723,Houman,Granlund,1952-05-04,1986-09-20
441737,Sverrir,Coombs,1955-08-20,1988-03-25
441739,Seongbin,Kuszyk,1954-10-23,1987-12-27
441747,Remmert,Nicolson,1954-02-03,1986-03-03
441762,Mircea,Delaune,1952-11-13,1985-05-11
441773,Shigenori,Cesareni,1954-09-29,1988-07-29
441778,Jacopo,Danecki,1954-07-17,1987-06-26
441784,Vasilii,Peroz,1954-09-09,1987-12-12
441820,Mori,Heiserman,1955-02-16,1985-09-25
441826,Leandro,Einsfeld,1952-11-13,1987-03-19
441839,Froduald,Christ,1953-08-11,1986-02-15
441860,Marla,Seghrouchni,1953-04-07,1986-11-16
441872,Mantis,Glowinski,1954-12-09,1986-10-09
441873,Georg,Perri,1953-01-18,1986-09-07
441880,Xiping,Mikschl,1955-01-06,1985-08-11
441904,Rosalyn,Sambasivam,1954-09-19,1986-12-03
441911,Susuma,Zweizig,1954-04-10,1987-01-29
441912,Roded,Farrel,1953-12-25,1987-07-23
441918,Bluma,Rettelbach,1954-02-16,1987-12-01
441921,Jeanne,Hatcliff,1955-06-01,1988-02-15
441925,Kinh,Kusakabe,1953-04-29,1985-12-12
441927,Diederik,Oxman,1954-08-05,1986-01-06
441932,Shir,Tyugu,1953-09-20,1986-06-27
441934,Gurbir,Quittner,1955-12-07,1987-12-19
441939,Jayson,Hennings,1952-08-05,1985-04-08
441955,Sudhanshu,Sommer,1955-12-08,1987-05-16
441970,Duangkaew,Puppe,1955-08-28,1986-09-14
441973,Hatsukazu,Egerstedt,1952-08-14,1987-09-29
441985,Xumin,Velardi,1953-06-23,1986-03-07
442014,Radhakrishnan,Gajiwala,1952-09-20,1988-07-06
442016,Yuping,Breugel,1954-06-05,1986-09-06
442048,Shigeu,Stassinopoulos,1954-05-22,1987-03-13
442054,Sachar,Vendrig,1952-02-02,1985-11-04
442068,Emdad,Gammage,1953-04-01,1986-02-07
442071,Mandell,Smailagic,1952-07-28,1987-05-27
442083,Shridhar,Perly,1954-01-17,1985-06-24
442085,Jeong,Peha,1955-03-29,1987-01-27
442093,Arvind,Weisert,1952-06-01,1985-08-20
442107,Vasilii,Khasidashvili,1955-03-04,1986-07-19
442114,Ibibia,Mandell,1955-12-08,1985-03-17
442118,Utz,Birsak,1952-09-24,1987-12-14
442131,Mark,Dredge,1953-05-24,1986-06-25
442133,Bernd,Angel,1955-09-02,1985-07-14
442141,Eben,Serot,1955-12-30,1988-03-16
442149,Utpal,Bodoff,1954-06-30,1987-05-25
442153,Abdelaziz,Coombs,1955-05-05,1987-10-16
442154,Hidde,Kropf,1953-08-17,1987-07-05
442167,Mohamadou,Vigier,1952-05-27,1988-06-24
442169,Joydip,Vidya,1955-09-22,1985-06-24
442188,Lucian,Rahier,1952-09-08,1986-10-06
442191,Apostol,Shackell,1953-10-23,1987-09-26
442196,Muzhong,Hegner,1955-03-10,1987-06-26
442213,Masali,Hoogerwoord,1952-11-04,1985-07-22
442230,Anestis,Edelhoff,1955-07-24,1986-05-23
442233,Lene,Azuma,1953-01-31,1986-03-31
442238,Shuichi,Tanemo,1955-04-30,1987-02-11
442243,Yishai,Syrzycki,1955-11-22,1986-11-30
442246,Richara,Linares,1952-03-19,1986-03-13
442260,Kayoko,Tokunaga,1955-10-17,1985-09-17
442265,Christophe,Navazio,1952-09-07,1985-02-09
442271,Chinho,Speer,1952-12-19,1987-06-27
442275,Eric,Kropf,1952-03-08,1988-07-22
442314,Miquel,Schwartzburd,1954-08-20,1985-06-07
442317,Jiong,Junet,1952-04-15,1988-11-20
442318,Lunjin,Kavanagh,1954-07-29,1985-07-20
442321,Toshimo,Hertweck,1955-04-02,1988-03-26
442326,Seshu,McFarlan,1954-09-24,1986-12-10
442330,Quingbo,Veeraraghavan,1955-08-21,1987-10-10
442341,Manton,Mawatari,1952-06-28,1985-08-09
442350,Kagan,Kriebel,1952-03-07,1985-08-02
442364,Barton,Oxman,1952-04-25,1986-06-07
442367,Indrajit,Mellouli,1955-03-12,1985-06-10
442372,Conal,Sundgren,1954-10-03,1985-03-12
442394,Patricio,Seuren,1953-02-20,1986-10-21
442405,Evgueni,Zielinski,1953-12-23,1985-12-06
442429,Souichi,Hanabata,1952-07-14,1986-09-02
442430,Tse,Baak,1953-03-13,1985-12-07
442433,Jingling,Roohalamini,1955-07-31,1985-12-18
442450,Shaleah,Bugaenko,1955-07-24,1986-02-26
442455,Youngkon,Gihr,1954-07-31,1985-10-26
442457,Zhigen,Jahnichen,1952-03-11,1985-11-04
442460,Leon,Ranon,1953-12-23,1988-05-14
442464,Toshiko,Naudin,1953-02-20,1987-05-31
442474,Jamaludin,Stanfel,1954-10-10,1986-04-22
442487,Miomir,Speer,1955-06-17,1985-11-27
442515,Abdelwaheb,Langford,1954-08-26,1988-11-13
442539,Toshimori,Suri,1954-12-24,1987-05-02
442542,Mang,Thiran,1952-02-17,1986-03-29
442544,Sigeru,Haddadi,1955-03-13,1987-07-29
442550,Adib,Vadhan,1953-06-06,1986-02-17
442562,Masasuke,Backhouse,1953-06-03,1986-12-15
442572,Lorien,Hellwagner,1952-04-30,1985-09-17
442576,Shietung,Ramsey,1954-07-10,1988-01-30
442593,Geoffrey,Hockney,1955-10-09,1988-08-01
442599,Nathan,Thombley,1955-12-23,1985-04-19
442608,Nigel,Melichar,1952-10-31,1985-07-21
442613,Tsz,Knightly,1952-08-24,1987-08-28
442618,Jaewon,Piancastelli,1955-03-26,1987-12-29
442631,Ishfaq,Herbst,1954-09-20,1988-06-23
442649,Utz,Vendrig,1954-03-30,1986-01-07
442656,Sven,Georgatos,1953-05-06,1986-03-08
442659,Maja,Christianini,1953-02-16,1985-04-03
442668,Khue,Sanella,1955-08-04,1986-03-02
442669,Bedrich,Ebeling,1954-02-03,1985-08-30
442679,Patricio,Foote,1954-05-04,1986-03-18
442689,Sverrir,Zucker,1953-02-05,1986-09-23
442694,Kazunori,Denti,1955-03-03,1987-01-07
442699,Samphel,Baer,1955-03-10,1985-09-02
442709,Akemi,Renear,1954-09-13,1988-11-16
442715,Shimshon,Tsukune,1955-02-23,1985-03-02
442717,Sangeeta,Kobara,1952-11-01,1985-06-30
442720,Sivanarayana,Kieras,1954-04-02,1988-02-08
442731,Martine,Breugel,1953-02-08,1987-05-14
442752,Vugranam,Luft,1955-05-20,1986-06-29
442754,Adin,Fabrizio,1952-10-24,1988-12-07
442757,Noritoshi,Cannard,1952-11-18,1986-10-05
442763,Weidon,Barriga,1952-03-15,1985-08-18
442765,Mark,Yeung,1955-09-25,1985-04-13
442767,Matt,Ouhyoung,1954-06-01,1988-04-10
442786,Jianhao,Lagarias,1953-01-22,1986-01-08
442802,Angus,Bazelow,1954-10-01,1988-04-23
442812,Hugo,Rodiger,1954-10-29,1988-12-08
442830,Ramachenga,Ranka,1952-04-16,1987-10-08
442832,Weicheng,Hettesheimer,1952-06-15,1988-07-09
442834,Inderjeet,Falco,1955-08-21,1985-12-12
442838,Subhash,Millington,1954-05-09,1985-11-05
442841,Mahendra,Guting,1954-05-13,1988-05-06
442846,Vishv,Matteis,1952-05-08,1985-02-21
442850,Constantijn,Vitiello,1955-04-08,1988-02-02
442862,Munehiro,Dayang,1952-09-02,1987-05-05
442866,Aram,Wilharm,1955-04-17,1985-12-12
442867,King,Vrecion,1954-06-13,1988-06-10
442878,Masaki,Takanami,1954-04-14,1986-05-03
442882,Sven,Weiland,1955-04-25,1985-07-03
442883,Yinlin,Vendrig,1953-06-20,1987-09-01
442907,Nitsan,Percebois,1954-11-28,1988-08-04
442909,Augustine,Schwabacher,1953-01-21,1986-06-23
442910,Hatim,Ellozy,1955-05-05,1988-06-06
442929,Saniya,Klerer,1955-08-17,1986-08-03
442938,Xiaoqiu,Cusworth,1954-12-17,1985-12-02
442947,Houman,Brattka,1954-02-22,1986-10-31
442959,Marl,Piveteau,1952-05-27,1986-03-20
442960,Marsha,Huttel,1953-06-19,1986-11-24
442964,Zvonko,Georgatos,1955-12-23,1987-05-09
442966,Shaw,Ulupinar,1955-05-08,1987-05-12
442972,Arumugam,Rissland,1952-03-30,1987-07-07
442976,Mostafa,Zultner,1955-01-18,1988-11-22
442977,Marlo,Armand,1955-01-28,1986-05-24
442986,Nalini,Zeleznik,1952-02-17,1988-06-23
442987,Sukumar,Sherertz,1955-01-30,1985-02-17
442993,Jeong,Falck,1953-03-04,1985-05-17
442998,Karsten,Streit,1955-09-01,1985-10-23
443010,Gen,Mitzlaff,1955-05-27,1986-10-31
443018,Yifei,Pews,1954-12-14,1987-08-01
443023,Edwin,Range,1953-06-03,1985-04-05
443061,Masanao,Wegerle,1954-11-02,1985-03-23
443071,Manibrata,Billawala,1953-08-12,1985-09-15
443078,Ortrud,Hennebert,1954-07-13,1986-12-20
443093,Theirry,Beutelspacher,1952-05-21,1985-05-31
443097,Sudhanshu,Strandh,1953-08-17,1985-10-18
443118,Saeed,Angel,1954-02-16,1987-07-30
443121,Valdiodio,Goldhammer,1954-12-08,1986-01-20
443140,Feixiong,Pramanik,1953-12-17,1985-12-06
443156,Hinrich,Wixon,1952-04-26,1985-10-16
443160,Paloma,Vuskovic,1954-11-07,1988-08-11
443182,Heather,Luca,1952-10-03,1986-08-03
443184,Fai,Rusterholz,1953-10-17,1988-01-08
443195,Manton,Bratten,1952-02-24,1985-08-21
443197,Richard,Albarhamtoshy,1954-08-05,1987-10-08
443204,Lalit,Schapiro,1952-05-10,1985-02-25
443206,Marco,Oppitz,1954-06-18,1987-09-18
443208,Nakhoon,Nilsson,1952-08-21,1985-11-13
443211,Frazer,Buescher,1954-04-20,1986-05-05
443215,Masato,Giarratana,1954-03-17,1987-05-28
443218,Xiahua,Noriega,1954-11-22,1986-01-08
443228,Mohammad,Gecseg,1955-10-18,1985-11-25
443233,Nahla,Heuter,1955-08-15,1985-09-26
443239,Arunas,Quaggetto,1953-04-09,1988-03-10
443240,Billie,Gimbel,1952-07-30,1987-11-06
443253,Abdulla,Tchuente,1954-01-16,1985-08-24
443270,Vasiliy,Chvatal,1952-02-10,1987-04-24
443280,Sibyl,Zeidenstein,1954-06-13,1986-12-04
443283,Aluzio,Mamelak,1955-12-05,1985-03-25
443297,Krister,Egerstedt,1953-02-24,1985-03-25
443303,Nadjib,Fadgyas,1953-06-09,1988-12-23
443306,Mechthild,Sifakis,1954-09-18,1986-07-06
443307,Alagu,Bennis,1955-03-13,1987-10-10
443320,Kenton,Bugrara,1952-07-20,1985-05-18
443325,Rasiah,Stanger,1953-09-11,1985-05-16
443332,Leandro,Birsak,1954-04-23,1986-10-19
443349,Pantung,Lorch,1954-02-01,1988-07-15
443390,Arfst,Marwedel,1952-11-01,1986-07-05
443404,Xiaoheng,Feldhoffer,1952-04-11,1988-03-15
443409,Elliott,Krybus,1953-03-10,1985-04-15
443411,Behnaam,Bahi,1955-11-12,1986-08-15
443415,Murthy,Oxman,1955-06-18,1985-06-01
443416,Shounak,Warwick,1955-05-25,1986-03-08
443419,Kazuyasu,Ernst,1953-12-05,1986-04-04
443449,Vasiliy,Hasenauer,1953-09-29,1987-09-26
443450,Shawna,Denti,1953-05-31,1985-05-10
443457,Kazuhisa,Demke,1953-05-16,1986-07-09
443470,Valeri,Murtha,1954-10-07,1988-09-01
443510,Martial,Poupard,1954-05-18,1986-03-05
443537,Chenxi,Zaiane,1953-07-10,1986-11-07
443554,Yolla,Klyachko,1953-10-26,1988-10-22
443557,Ute,Androutsos,1953-10-20,1985-12-10
443562,Zorica,Panwar,1955-08-08,1986-12-03
443571,Siddarth,Garrabrants,1955-09-03,1985-07-17
443573,Sanjiv,Rosiles,1955-05-11,1988-08-01
443591,Haldun,Lamparter,1954-09-28,1988-11-05
443592,Dante,Wursthorn,1952-07-08,1986-12-27
443600,Mingdong,Candan,1953-06-02,1986-12-25
443617,Hercules,Molberg,1953-10-10,1986-12-07
443631,Bingning,Braunmuhl,1953-08-11,1988-05-01
443634,Conor,Cusworth,1954-12-15,1987-12-24
443637,Mohua,Guenter,1952-12-18,1987-02-26
443640,Martine,Rosaz,1952-11-28,1987-01-30
443647,Serif,Feldmann,1952-12-10,1988-04-01
443666,Bluma,Cherinka,1954-08-10,1985-11-25
443676,Masasuke,Gide,1952-03-15,1987-10-25
443677,TRUE,Parfitt,1954-09-19,1987-05-04
443681,Jaroslava,Marwedel,1954-10-02,1987-03-20
443686,Tokuyasu,Polajnar,1953-12-17,1987-08-22
443696,Henk,Douceur,1955-01-08,1985-03-03
443710,Margo,Stille,1955-02-06,1987-12-30
443713,Susumu,Besancenot,1952-04-11,1988-08-31
443715,Arif,Schonegge,1952-04-13,1985-09-09
443717,Hugh,Erdi,1953-03-18,1988-10-10
443733,Volkmar,Welham,1952-05-17,1986-01-11
443735,Boriana,Guenter,1955-12-26,1986-10-14
443737,Kazuhisa,Zolotykh,1953-01-22,1988-01-15
443738,Genki,Decleir,1954-09-10,1985-04-02
443747,Sorina,Genther,1952-04-12,1986-01-11
443749,Evgueni,Himler,1953-04-23,1988-04-05
443752,Chinhyun,Rosiles,1953-04-21,1988-04-28
443754,Mansur,Stranks,1952-10-29,1986-01-25
443759,Branimir,Comte,1955-02-24,1985-09-22
443762,Masamitsu,Suomi,1954-11-02,1988-07-20
443766,Van,Peot,1953-10-08,1987-10-08
443770,Berry,Waymire,1955-08-18,1985-05-25
443773,Tsutomu,Bach,1952-11-22,1986-11-30
443794,Takahira,Kroll,1955-10-18,1985-08-28
443797,Nirmal,Armand,1954-03-16,1987-09-25
443801,Yefim,Gopalakrishnan,1952-02-18,1986-05-24
443823,Chaitali,Axelband,1952-12-26,1985-05-07
443829,Taiji,Baez,1952-09-06,1985-06-09
443836,Teruyuki,Swiss,1952-11-10,1987-10-02
443838,Rimon,McClure,1952-11-17,1988-11-27
443840,Oguz,Fairtlough,1955-05-04,1986-01-29
443846,Uwe,Junet,1954-01-08,1988-09-19
443847,Leucio,Ligten,1953-09-15,1988-08-12
443872,Kersti,Gini,1953-09-26,1987-12-30
443878,Oksana,Sifakis,1953-08-16,1985-12-15
443909,Fumiya,Detkin,1954-05-09,1987-03-29
443917,Amstein,Lores,1952-05-26,1985-07-11
443924,Tooru,Luca,1955-05-04,1985-08-17
443925,Franziska,Jenevein,1955-10-03,1988-02-06
443927,Geoffrey,Codenie,1954-03-24,1985-03-01
443928,Navid,Zschoche,1955-03-11,1986-05-11
443930,Pramod,Schaft,1955-11-06,1987-06-17
443936,Moni,Piazza,1953-11-24,1986-03-10
443942,Kwan,Heystek,1953-01-15,1986-12-18
443945,Shimshon,Meriste,1954-02-25,1985-09-21
443953,Bowen,Ladret,1955-05-09,1988-05-18
443967,Valery,Nourani,1954-10-08,1988-01-21
443971,Dannz,Schreiter,1954-08-26,1987-04-23
443972,Chiranjit,Flasterstein,1953-10-27,1987-10-28
443979,Wayne,Oaver,1954-12-11,1986-08-18
443980,Sibyl,Geffroy,1953-09-08,1986-09-09
443986,Munenori,Tischendorf,1953-05-23,1987-01-18
443996,JiYoung,Suomi,1955-10-06,1987-07-07
444004,Adit,Baig,1952-09-24,1988-10-14
444008,Munehiko,Stemann,1953-01-23,1988-01-14
444019,Mahendra,Monarch,1952-12-02,1987-07-16
444026,Youssef,Poupard,1954-03-26,1986-09-16
444032,Yuchang,Shackell,1955-08-18,1988-04-06
444034,Jackson,Bernardeschi,1955-10-17,1986-05-15
444039,Kasidit,Redmiles,1952-10-12,1987-08-23
444045,Xiadong,Hiltgen,1955-03-23,1987-10-16
444052,Shuky,Brobst,1954-07-09,1988-02-11
444054,Prodip,Godskesen,1954-12-23,1985-03-18
444060,Niteen,Deyuan,1952-10-15,1987-06-26
444061,Gal,Merks,1954-07-25,1985-12-24
444075,Giri,Rijckaert,1952-02-08,1987-08-07
444094,Radhakrishnan,Alvarado,1953-03-06,1988-01-22
444108,Ung,McClure,1954-09-24,1985-06-20
444121,Takahito,Harllee,1954-09-20,1988-07-11
444132,Dmitry,Bala,1955-04-16,1985-08-30
444136,Qunsheng,Straney,1953-08-26,1987-06-26
444141,Kokou,Coombs,1952-03-04,1987-07-24
444148,Jamaludin,Wendorf,1953-06-13,1985-02-04
444150,Paloma,Etalle,1954-01-29,1987-01-14
444151,Nahum,Avouris,1955-05-10,1985-08-03
