first_name,last_name,birth_date,hire_date
Yuguang,Szemeredi,11/24/1952,10/13/1988
Jayson,Kruskal,6/19/1954,11/3/1987
Duke,Rosar,7/5/1954,10/16/1988
Yunming,Ramsay,7/4/1952,4/6/1987
Bodo,Kaiserswerth,7/1/1952,2/14/1988
Chenye,Baja,7/28/1953,4/21/1987
Xiahua,Collette,1/20/1954,11/15/1987
Yurii,Rohrbach,11/17/1952,6/27/1986
Uri,Ranai,9/19/1954,6/20/1985
Tse,Coors,8/20/1953,8/15/1986
Mostafa,Dechter,11/16/1953,3/26/1986
Kazuhiko,Kalloufi,6/24/1954,9/13/1988
Fumiyo,Chandrasekhar,1/27/1955,6/10/1987
Shim,Merkl,10/2/1954,10/7/1987
Sariel,Auria,6/8/1953,2/5/1986
Mana,Brlek,11/26/1954,9/14/1987
Anneli,Linnainmaa,2/24/1954,1/17/1986
Dmitry,Zwicker,3/28/1954,4/18/1986
Moss,Range,9/4/1952,9/29/1988
Heather,Wolniewicz,10/9/1954,10/1/1988
Khatoun,Gini,2/13/1952,12/31/1987
Tadahiro,Pintelas,9/10/1953,5/2/1986
Kwangsub,Hoogerwoord,6/3/1953,10/31/1987
Xinglin,Gire,10/26/1954,5/25/1987
Jamaludin,Cullers,8/6/1955,6/6/1985
Kensei,Schaad,7/8/1954,8/13/1986
Babette,Ritcey,9/5/1954,3/19/1985
Shahaf,Zirintsis,8/18/1955,12/20/1987
Francoise,Picaronny,5/7/1954,3/26/1988
Jinya,Peak,6/9/1955,3/22/1986
Mohit,Clemencon,3/9/1954,4/22/1988
Shay,Kusakabe,8/14/1953,3/3/1987
Taizo,Atrawala,1/19/1953,10/24/1985
Sanjay,Veevers,3/3/1955,10/13/1988
Dharmaraja,Comyn,2/11/1952,4/24/1988
Jaber,Loncour,9/2/1953,8/11/1987
Randy,Hemaspaandra,9/18/1953,5/13/1987
Eben,Kusakabe,5/1/1954,6/2/1985
Tesuro,Poehlman,11/3/1954,4/7/1987
Chrisa,Schneeberger,11/12/1955,3/27/1987
Kankanahalli,Mundy,6/30/1953,5/9/1988
Nevio,Shrader,3/22/1954,4/1/1985
Horward,Haldar,2/24/1955,5/24/1987
Venkatesan,Gonthier,6/5/1952,3/27/1986
Abdelwaheb,Prochazka,8/28/1953,3/5/1987
Jovan,Figueira,11/7/1955,4/4/1988
Peer,Pews,7/23/1954,2/3/1985
Huiqun,Cmelik,4/13/1954,8/2/1986
Kazuhito,Oppitz,12/27/1955,12/8/1986
Uno,Hinsberger,1/15/1954,1/16/1986
Navid,Litecky,11/19/1953,3/19/1985
Billie,Peron,6/10/1954,12/21/1988
Oddvar,Gyorkos,9/30/1954,6/3/1987
Eben,Kisuki,7/9/1953,2/8/1987
Mechthild,Swen,7/25/1954,2/18/1985
Shirish,Mateescu,1/23/1953,12/30/1988
Leen,Chaudhury,3/12/1952,9/16/1988
Arnould,Peres,3/29/1952,5/19/1987
Evgueni,Frolund,2/22/1952,6/16/1988
Howell,Merlo,9/20/1953,7/16/1988
Cathie,Bolsens,5/18/1952,11/17/1988
Marsha,Masaki,5/19/1952,4/7/1986
Georgy,Terwilliger,12/24/1954,3/20/1985
Valeska,Kamber,7/7/1953,8/22/1987
Premsyl,Schiper,1/14/1954,4/12/1985
Aemilian,Sabnani,9/23/1954,4/26/1985
Vojin,Miake,4/14/1953,2/15/1987
Subhash,Milicia,4/22/1955,7/14/1985
Yahiko,Rosay,2/10/1953,3/7/1988
Sachin,Penn,12/14/1952,10/2/1986
Toshimo,Acton,12/12/1955,6/24/1987
Temple,Alpin,4/9/1952,8/31/1986
Arup,Ranta,1/9/1953,12/30/1985
Demin,Krzyzanowski,9/25/1954,6/21/1985
Mabhin,Demos,1/21/1953,12/20/1985
Masako,Muntz,7/8/1955,12/26/1985
Kwangho,Avouris,5/26/1952,8/19/1986
Kersti,Caine,6/24/1955,2/20/1986
Yoshimitsu,Melichar,2/22/1952,1/22/1986
Fuqing,Scharstein,6/18/1953,3/31/1986
Keung,Godskesen,1/19/1954,10/31/1988
Seongbae,Iwayama,12/21/1954,9/4/1988
Marco,Baar,8/10/1955,12/11/1987
Udo,Keirsey,5/7/1954,7/4/1986
Minghong,Oxenboll,11/26/1952,7/23/1987
Tran,Peak,10/27/1955,9/13/1985
Danae,Buchter,7/4/1953,11/13/1987
Achilleas,Schaar,4/16/1952,4/30/1987
Shaz,Zedlitz,3/4/1953,7/12/1986
Ung,Benantar,10/25/1953,8/24/1985
Kotesh,Irland,3/12/1955,4/11/1986
Khue,Eiter,7/23/1954,1/23/1986
Greger,Ranai,4/10/1955,10/30/1987
Udaiprakash,Wrigley,5/31/1952,5/4/1986
Masoud,Vandervoorde,1/31/1955,7/22/1987
Bilhanan,Takkinen,8/23/1952,5/21/1986
Gay,Kenevan,3/25/1952,12/14/1985
Chrisa,Boyle,9/29/1953,11/20/1985
Kristinn,Lorys,3/10/1954,9/30/1985
Tetsurou,DuCasse,11/19/1954,4/9/1986
Lalit,Samarati,10/8/1953,5/12/1988
Patricia,Zambonelli,12/28/1955,12/1/1987
Aemilian,Varman,12/29/1955,10/6/1988
Subhash,Kuhnemann,4/18/1953,8/5/1986
Mohammed,Farrag,11/2/1953,11/21/1986
Katsuyuki,Klerer,5/29/1955,9/16/1985
Conor,Adachi,4/21/1954,11/24/1987
Jouko,Dichev,10/5/1953,2/5/1986
Lorien,Terkki,6/7/1952,5/7/1987
Kazuhiko,Furudate,12/9/1952,2/20/1986
Navid,Munch,6/19/1952,3/19/1988
Koldo,Papadias,11/14/1953,9/3/1987
Inderjeet,Kusakabe,8/21/1952,2/15/1985
Arch,Uhrik,4/3/1954,5/27/1987
Sashi,Kulisch,10/16/1953,3/18/1988
Dietrich,Gornas,1/6/1954,4/20/1988
Chinho,Huhdanpaa,11/16/1952,2/23/1986
Rutger,Ghazalie,3/23/1953,6/3/1988
Luerbio,Ramaiah,8/22/1952,2/24/1985
Boaz,Brodie,2/19/1953,3/12/1986
Kristina,Kranzdorf,11/13/1953,12/24/1986
Monique,Emmart,1/7/1954,6/23/1987
Golgen,Vernadat,11/24/1954,1/20/1986
Sariel,Quittner,5/9/1954,6/9/1985
Lidong,Kobara,7/2/1955,11/24/1986
Lokesh,Poujol,8/8/1954,1/24/1986
Randi,Gihr,12/14/1953,4/27/1987
Leaf,Picaronny,1/26/1953,9/24/1988
Weiyi,Kroha,8/8/1955,6/26/1985
Gretta,Driscoll,3/13/1955,11/8/1985
Bedir,Ratnakar,2/27/1953,2/22/1986
Minghong,Janocha,10/13/1954,11/8/1988
Berthier,Hutter,8/13/1954,2/20/1985
Jixiang,Kobara,5/1/1952,2/15/1986
Constantijn,Thimonier,7/23/1955,4/7/1988
Giri,Papadias,11/12/1953,9/8/1987
Gian,Kalefeld,12/5/1954,11/6/1988
Uri,Wiegley,6/29/1953,11/7/1986
Sigeru,Babu,10/15/1953,1/21/1988
Roded,Bardell,6/10/1954,4/20/1987
Giao,Maraist,7/28/1955,9/3/1985
Zvonko,Nourani,7/27/1955,7/9/1987
Mari,Pell,2/14/1953,11/21/1985
Wonhee,Zumaque,8/14/1952,6/24/1986
Weidon,Erev,2/27/1954,10/19/1986
Howell,Smeets,10/10/1955,7/14/1985
Hairong,Pellegrinelli,2/25/1955,12/15/1987
Berhard,Reistad,6/4/1955,1/18/1987
Francesca,Yeung,6/23/1952,10/30/1985
Toshimi,Sommer,5/4/1953,4/2/1985
Charmane,Carrera,6/26/1952,10/25/1987
Mihalis,Pillow,5/19/1955,12/8/1986
Gor,Rosca,5/20/1953,11/7/1987
Val,Heystek,8/25/1952,12/13/1985
Teiji,Braccini,7/13/1954,5/16/1986
Marlo,Felder,2/3/1953,5/11/1985
Jongsuk,Takanami,3/27/1952,8/19/1986
Sariel,Heijenga,2/11/1952,3/6/1986
Ymte,Potthoff,11/8/1955,2/1/1988
Freyja,Borstler,8/25/1953,3/20/1985
Berni,Mitchem,9/22/1953,5/2/1985
Lena,Kandlur,11/22/1953,2/17/1985
Gao,Coombs,4/26/1953,10/20/1985
Kiyomitsu,Steinauer,5/2/1954,9/23/1985
Candida,Segond,10/31/1955,11/12/1988
Baocai,Compeau,11/2/1954,12/23/1986
Panayotis,Bellmore,9/24/1953,5/14/1988
Tooru,Zumaque,2/26/1955,9/24/1985
Kristine,Aloia,7/20/1955,7/22/1986
Harngdar,Cummings,9/9/1953,11/2/1986
Lalit,Bahr,2/2/1952,5/27/1987
Conrado,Marakhovsky,2/7/1955,1/5/1987
Izaskun,Haldar,5/2/1955,9/8/1985
Giri,Schlenzig,1/6/1954,5/8/1987
Mads,Sifakis,6/24/1952,7/29/1985
Lein,Zaccaria,1/30/1955,4/12/1985
Christ,Bierbaum,5/3/1953,1/11/1987
Pasqua,Pillow,8/14/1954,1/24/1988
Howell,Etalle,12/1/1953,2/6/1987
Debaprosad,Serot,5/16/1952,11/6/1987
Boguslaw,Luft,9/2/1953,5/13/1986
Shakhar,Lanphier,2/7/1953,4/3/1988
Gino,Merli,3/17/1954,10/15/1985
Adly,Quittner,7/16/1954,2/19/1985
Constantijn,Uhrig,4/17/1952,6/4/1986
Leaf,Kuzuoka,3/4/1952,5/19/1985
Bartek,Beznosov,1/22/1953,4/12/1986
Bangqing,Yavatkar,6/4/1953,3/31/1986
Brigham,Baezner,9/30/1954,9/9/1985
Fan,Beilner,3/12/1952,5/6/1987
Giap,Cooley,11/8/1954,11/25/1987
Hyuncheol,Kavraki,4/21/1954,6/20/1987
Shan,Bratten,11/16/1955,11/18/1986
Horward,Worfolk,3/13/1952,11/13/1987
Ger,Ranai,6/17/1954,7/14/1987
Harngdar,Rullman,1/31/1953,11/3/1987
Shan,Madeira,8/3/1954,6/12/1986
Fox,Sommer,9/9/1952,9/16/1985
Sibyl,Maraist,3/5/1954,9/6/1987
Volkmar,Schrooten,11/5/1954,11/24/1987
Elvia,Halloran,5/17/1954,10/31/1988
Chaitali,Braunmuhl,7/3/1952,2/16/1988
Kolar,Broomell,12/25/1952,5/11/1988
Chuanti,Bhattacharjee,10/11/1953,4/24/1986
Mostafa,Ashish,6/7/1952,10/26/1987
Susanna,Broomell,5/15/1952,2/13/1985
Fumitake,Zumaque,1/7/1954,8/14/1986
Adly,Stavenow,2/26/1953,10/4/1988
Lena,Baaz,4/5/1953,3/8/1986
Sachar,Horswill,9/15/1952,1/4/1988
Xiaoqiu,Knightly,10/3/1954,10/18/1988
Palash,Broomell,9/4/1955,8/30/1988
Weiru,Krogh,4/11/1955,6/1/1986
Sakthirel,Brobst,12/16/1953,7/23/1988
Junichi,Foong,8/2/1953,11/4/1987
Mantis,Hedayat,10/3/1952,2/1/1987
Sibyl,Shrader,10/30/1952,10/3/1987
Shichao,Shanbhogue,11/9/1952,12/10/1985
Gen,Androutsos,2/28/1955,8/5/1985
Manu,Heijenga,12/28/1952,5/24/1988
Chriss,Winter,8/6/1954,12/13/1986
Jackson,Hebden,11/2/1953,8/22/1988
Tonia,Gischer,11/30/1952,5/16/1985
Marit,Molenkamp,4/19/1955,8/8/1985
Gunilla,Terwilliger,8/22/1953,7/9/1985
Uzi,Lyonns,10/7/1953,3/14/1985
Erzsebet,Kambil,11/17/1954,12/12/1986
Sandeepan,Sessa,5/26/1952,6/22/1986
Yahiko,DuBourdieux,7/21/1954,4/4/1988
Cathie,Vickson,9/22/1952,11/4/1985
Chriss,Braccini,2/6/1954,3/20/1987
Bernardo,Bazzichi,6/10/1954,3/4/1988
Baruch,Sigstam,9/10/1952,10/9/1986
Shaowen,Krogh,9/6/1952,7/1/1987
Demos,Krupka,6/17/1953,2/4/1986
Achilleas,Zhang,9/13/1954,6/11/1985
Masadi,Dalton,2/25/1953,2/17/1988
Peternela,Slutz,10/12/1955,5/2/1988
Chandrasekaran,Nooteboom,9/4/1954,7/10/1986
Radhakrishnan,Koblick,9/7/1952,9/12/1985
Shim,Klassen,3/22/1954,3/31/1985
Seongbin,Isaak,7/8/1954,2/4/1985
Shaunak,Murtafg,1/1/1955,5/3/1988
Girolamo,Birjandi,7/7/1955,11/9/1987
Evgueni,Hutton,6/30/1952,1/6/1986
Steve,Kamble,5/24/1952,6/26/1987
Zhiguo,Verhaegen,5/13/1955,12/25/1987
Youngkon,DuCasse,4/11/1953,3/10/1987
Rosalyn,Anandan,11/26/1952,7/4/1988
Ottavia,Colorni,5/16/1953,6/9/1987
Xinan,Yurek,9/7/1953,9/18/1986
Nathan,Denna,6/13/1953,8/17/1986
Gift,Picco,3/24/1955,6/10/1987
Randi,Zeleznik,6/8/1953,8/26/1985
Eishiro,Veevers,11/10/1952,11/8/1986
Weiwu,Shrader,6/8/1952,3/30/1985
Owen,Baezner,10/5/1953,11/26/1986
Udaiprakash,Kuhnemann,7/5/1953,7/20/1988
Youssef,Minakawa,3/19/1955,7/3/1987
Xiong,Gurbaxani,1/30/1955,7/8/1988
Idoia,Angelopoulos,4/13/1953,9/24/1986
Masako,Holburn,5/27/1953,12/19/1986
Duke,Koshiba,5/10/1953,7/2/1986
Make,Pelc,12/12/1954,2/16/1986
Xuedong,Lamparter,6/15/1955,9/10/1986
Kellyn,Zastre,10/26/1955,10/11/1986
Kitty,Roison,9/8/1953,12/5/1986
Xiaoshan,Pargas,12/8/1953,8/20/1988
Ranga,Swick,5/14/1953,10/15/1986
Ramya,Collavizza,5/31/1952,4/6/1988
Martijn,Osgood,2/20/1952,4/25/1986
Honesty,Garigliano,7/30/1953,3/29/1987
Tsutomu,Fiutem,11/24/1953,12/28/1985
Arto,Siksek,8/23/1952,2/11/1988
Minghong,Liesche,12/31/1954,9/26/1985
Greger,Vesna,3/27/1954,8/23/1986
Giap,Verhoeff,10/11/1955,6/21/1988
Elgin,Hardjono,8/29/1952,5/21/1985
Elvia,Fontet,1/19/1955,3/23/1986
Harjit,Zirintsis,7/9/1953,8/9/1987
Sugwoo,Pramanik,12/6/1955,7/30/1986
Ohad,Pillow,10/22/1954,11/14/1988
Martine,Baba,4/6/1954,1/11/1988
Oldrich,Azulay,6/12/1953,5/25/1988
Paraskevi,Katiyar,5/26/1952,2/2/1987
Lech,Angel,12/16/1955,9/25/1988
Serenella,Renear,5/31/1954,11/10/1987
TRUE,Barriga,2/23/1953,11/1/1988
Hongzhu,Paludetto,6/14/1955,3/8/1988
Taizo,Bierman,5/24/1954,9/9/1988
Xiaoheng,Marletta,6/26/1953,12/28/1987
Susanta,Dalton,1/10/1954,5/8/1986
Thanasis,Luon,7/19/1955,2/5/1985
Sedat,Peac,6/10/1955,6/2/1988
Susanna,Halloran,8/30/1955,12/10/1987
Tran,Mikschl,6/13/1953,6/20/1985
Ranan,Anick,10/23/1955,10/10/1985
Mingzeng,Brattka,5/2/1952,5/4/1988
Alejandro,Hofstetter,8/28/1953,10/16/1986
Yahiko,Leslie,3/28/1953,3/11/1987
Shunichi,Assaf,3/12/1955,10/22/1986
Dipankar,Undy,6/16/1952,1/14/1987
Sushant,Quittner,7/9/1953,7/5/1987
Rasiah,Perez,3/23/1954,9/1/1988
Seshu,Linnainmaa,1/3/1955,2/12/1987
Sahrah,Haraldson,1/18/1954,8/18/1988
Youjian,Marshall,2/8/1952,5/17/1988
Toong,Hooghiemstra,3/13/1955,7/23/1986
Zhiwei,Schreiter,1/31/1953,2/19/1987
Limsoon,Magliocco,4/11/1954,3/7/1988
Hyuncheol,Bonifati,10/27/1952,4/17/1986
Shen,Schmittgen,1/2/1954,2/5/1986
Jordanka,Hofmeyr,3/11/1952,6/19/1986
Sreekrishna,Rikino,11/11/1954,10/31/1988
Tze,Alameldin,1/11/1953,4/22/1985
Berry,Hettesheimer,12/15/1954,6/20/1986
Sachem,Stille,3/28/1953,3/28/1986
Claudi,Escriba,5/8/1954,8/6/1987
Shaunak,McDermid,10/16/1952,6/13/1985
Jinxi,Bolotov,9/3/1954,5/15/1986
Tayeb,Auyong,9/6/1954,7/2/1987
Alair,Kriebel,8/18/1954,4/13/1985
Nimmagadda,Ranst,9/11/1953,1/23/1987
Fai,Luit,3/13/1954,7/3/1988
Woody,Eugenio,6/14/1954,10/14/1986
Shiv,Alpin,8/23/1952,6/12/1985
Toshimitsu,Winter,2/26/1955,3/17/1987
Kiyokazu,Birdsall,11/3/1952,5/2/1986
Licheng,Ecklund,2/24/1952,9/5/1988
Muneo,Biros,3/3/1953,3/31/1988
Takahira,Lagarias,6/30/1954,11/20/1986
Terresa,Nanard,9/8/1954,8/22/1986
Valter,Schneeberger,5/28/1954,4/7/1988
Yuriy,Yetim,4/20/1954,7/23/1986
Adam,Navazio,2/2/1953,12/2/1986
Troy,Remmers,4/27/1953,4/20/1986
Masasuke,Zambonelli,7/1/1953,6/30/1988
Denny,Facello,7/23/1955,2/16/1985
Mircea,Iivonen,1/15/1955,6/2/1987
Falguni,Heuser,3/6/1955,4/22/1987
Chrisa,Dolinsky,4/2/1953,9/11/1988
Tzvetan,Kavvadias,2/4/1952,1/24/1986
Radhakrishnan,Portugali,2/6/1954,12/6/1986
Heather,Buescher,6/11/1953,6/25/1986
Marlo,Rullman,12/14/1952,3/30/1985
Jayson,Birge,1/21/1954,5/17/1985
Shigeaki,Ermel,2/22/1952,3/19/1987
Naftaly,Naumovich,9/9/1953,2/23/1987
Iara,Hashii,5/17/1952,1/1/1987
Phuoc,Heinisuo,5/5/1952,2/24/1985
Yechiam,Aloia,8/7/1955,9/7/1985
Khun,Birch,9/8/1953,1/4/1988
Wojceich,Plotkin,7/29/1955,12/23/1986
Saddek,Moffat,10/2/1955,3/7/1985
Rosalie,Iwayama,3/3/1955,9/18/1988
Gian,Selvestrel,4/14/1955,9/17/1985
Giap,Roccetti,5/17/1954,3/7/1985
Changho,Laventhal,4/9/1952,1/2/1987
Charlene,Vuskovic,9/24/1952,11/7/1985
Troy,Perez,9/26/1952,8/24/1988
Toshimo,Masaki,8/24/1952,12/3/1985
Hilary,Bresenham,2/7/1952,9/30/1986
Huai,Frezza,4/17/1952,5/26/1987
Mitchel,Lenart,11/27/1955,1/31/1986
Pradeep,Caine,9/3/1952,12/6/1986
Fumitaka,Slobodova,10/10/1953,9/16/1985
Hitofumi,Maccarone,3/25/1955,10/10/1988
Munenori,Coney,5/27/1952,9/8/1985
Xianlong,Cesareni,11/28/1953,6/22/1988
Gretta,Veccia,5/13/1953,1/24/1987
Chiranjit,Cappello,6/5/1952,12/13/1986
Kazuhiko,Chvatal,11/3/1952,4/4/1986
Pohua,Attimonelli,8/16/1955,7/17/1988
Dipankar,Foote,12/15/1954,1/6/1986
Laurentiu,Ruemmler,10/10/1954,3/10/1985
Shigenori,Ventosa,2/10/1955,1/30/1988
Arunas,Spelt,2/17/1955,7/18/1988
Basim,Schade,6/26/1952,7/13/1988
Francoise,Oxenboll,5/29/1953,7/24/1988
Weicheng,Pena,8/8/1955,12/28/1987
Valery,Zyda,4/1/1955,11/2/1986
Freyja,Straney,7/17/1952,8/22/1988
Jaihie,Soicher,12/2/1952,1/1/1986
Mahmut,Kabayashi,1/19/1953,12/30/1985
Shawna,Meszaros,2/15/1953,8/26/1988
Chrisa,Cairo,5/12/1953,12/6/1987
Wilmer,Birta,7/29/1955,5/21/1987
Rayond,Atrawala,4/22/1955,10/23/1988
Kazuhira,Marciano,11/11/1952,1/10/1986
KayLiang,Mersereau,3/28/1952,12/9/1985
Falguni,Falck,10/13/1952,6/15/1985
Jaideep,Plessier,3/24/1955,1/9/1987
Xiaoqiang,Ferretti,4/8/1952,9/27/1986
Bernice,Alpin,7/16/1954,11/5/1987
Godehard,Cappelletti,7/29/1955,6/17/1985
Chaosheng,Basagni,2/5/1953,3/6/1988
Zengping,Kolinko,6/5/1953,2/24/1987
Berhard,Wrigley,7/6/1954,8/1/1987
Kiyomitsu,Highland,10/10/1953,2/5/1986
Licheng,Lukaszewicz,1/20/1953,12/22/1987
Moss,Murtha,8/23/1952,11/13/1986
Uma,Lorch,2/2/1955,2/9/1988
Insup,England,11/26/1953,8/8/1985
Bernt,Moffat,7/31/1955,10/4/1988
Masadi,Morrin,1/17/1954,12/25/1987
Tetsurou,Spinelli,5/15/1954,12/10/1988
Vidar,Bresenham,11/15/1953,5/21/1988
Tesuro,Ramamoorthy,5/23/1954,6/18/1985
Aiman,Garigliano,7/20/1954,1/30/1988
Phule,Zlotek,4/15/1954,10/15/1988
Mohammad,Raoux,9/20/1953,11/18/1985
Anoosh,Llado,8/8/1954,4/26/1986
Georgy,Segond,7/8/1952,11/18/1987
Gen,Czap,2/12/1952,2/19/1985
Stevo,Peral,6/19/1952,9/13/1985
Roselyn,Thiran,10/25/1954,4/3/1987
Ranan,Demos,8/27/1953,2/2/1988
Aral,Schwabacher,7/2/1955,9/28/1985
Kayoko,Plump,9/26/1955,11/26/1985
Eben,Siochi,6/17/1952,3/29/1988
Youngkon,Moffat,9/19/1955,4/3/1987
Wilmer,Verhaegen,1/8/1953,8/25/1986
Mohammed,Jahnichen,6/2/1952,2/25/1987
Elzbieta,Thorensen,12/20/1955,6/20/1986
Brewster,Morris,4/24/1955,9/27/1988
Tristan,Cullers,10/6/1954,7/26/1988
Constantino,Tchuente,7/5/1952,4/1/1988
Atreye,Azuma,4/19/1952,11/18/1986
Make,Baek,5/15/1952,3/13/1986
Shigeichiro,Herath,8/14/1954,9/13/1987
Eben,Rosiles,9/26/1955,11/13/1987
Ibibia,Hambrick,10/1/1954,4/4/1988
Suzette,Dratva,6/8/1953,2/21/1988
Dante,Beidas,10/4/1955,4/26/1988
Hugh,Steenbeek,12/26/1952,9/27/1987
Nahla,Peron,7/9/1953,9/1/1987
Anneli,Braunschweig,11/1/1954,4/18/1985
Maria,Litzler,12/5/1952,5/6/1985
Paddy,Ishibashi,11/25/1954,3/21/1987
Khoa,Wolniewicz,8/16/1952,2/20/1986
Gian,Randt,5/17/1952,11/26/1987
Kish,Moffat,12/10/1952,12/4/1986
Hatim,Maginnis,10/24/1954,8/12/1985
Magdalena,Facello,1/18/1953,8/12/1988
Lorien,Schmezko,8/31/1955,4/21/1988
Moti,Parveen,3/19/1954,2/16/1988
Toshimo,Goldhammer,2/8/1952,6/17/1987
Mori,Stifter,8/6/1953,1/27/1986
Yongqiao,Roison,9/5/1954,2/17/1986
Baocai,Koshiba,5/10/1953,2/28/1985
Arto,Erbe,7/27/1953,8/10/1985
Mani,Liedekerke,1/8/1954,6/28/1987
Kiyotoshi,Suermann,9/25/1955,12/20/1987
Kazuhito,Hmelo,8/22/1955,12/12/1985
Ashish,Levasseur,1/6/1954,12/21/1986
Luigi,Jonsson,12/11/1952,9/11/1986
Dinkar,Magliocco,10/16/1953,6/23/1986
Saniya,Lovengreen,11/11/1955,8/2/1986
Debaprosad,Yetto,9/30/1955,10/14/1988
Keiichiro,Giaccio,4/8/1952,10/21/1986
Zhonghui,Murtha,12/19/1953,1/30/1988
Heon,Wendorf,7/4/1955,7/31/1987
Xiaoqiu,Ranta,12/30/1952,5/6/1986
Arie,Kamble,5/22/1955,6/8/1986
Shahaf,Vitiello,10/25/1955,5/20/1985
Alejandra,Sooriamurthi,4/4/1952,4/26/1988
Candido,Stemann,7/16/1954,7/4/1987
Manibrata,Kropp,3/20/1952,10/24/1988
Phule,Homond,6/6/1955,10/15/1985
Valter,Junot,8/31/1952,8/6/1985
Ranga,Cronau,9/19/1953,11/29/1986
Bikash,Rosti,12/19/1955,4/30/1986
Fuqing,Trumbly,4/8/1955,6/6/1988
Duke,Viele,2/6/1952,9/22/1985
Mansur,Kamble,4/15/1952,8/22/1985
Ebbe,Azevdeo,8/10/1953,8/29/1985
Khun,McFarlin,12/2/1955,11/29/1987
Jacqueline,Zaumen,5/20/1952,3/15/1986
Troy,Lukaszewicz,4/8/1955,2/9/1985
Alenka,Redmiles,7/12/1954,3/20/1985
Adly,Landherr,9/6/1952,6/23/1985
Zeydy,Callaway,1/14/1955,4/13/1988
Feixiong,Wursthorn,11/1/1952,7/19/1987
Marjo,Ellozy,11/8/1955,6/23/1988
Gianluca,Talmor,11/12/1955,2/16/1985
Palash,Manderick,12/26/1952,6/21/1987
Radhakrishnan,Antonisse,3/8/1953,9/12/1986
Zongyan,Furedi,5/25/1954,5/16/1986
Ger,Halevi,1/28/1954,8/14/1986
Lijia,Zongker,4/6/1954,11/22/1986
Bingning,Ramsak,7/21/1953,10/28/1988
Pohua,DeMori,2/12/1955,6/10/1986
Gina,Shihab,2/6/1953,3/24/1988
Adil,Goodrum,1/12/1955,1/13/1988
Yishay,Setlzner,8/13/1952,8/2/1987
Jaques,Ramras,11/7/1953,7/28/1985
Kamran,Collette,11/8/1952,10/22/1986
Kwee,Greenaway,10/10/1952,6/20/1987
Dante,Majewski,6/10/1955,10/13/1985
Shigehiro,Janetzko,2/2/1954,8/15/1988
Luerbio,Prochazka,9/26/1954,11/8/1988
Leandro,Wissmann,8/23/1953,7/30/1988
Mahmut,Alvarado,3/18/1952,12/26/1986
Baoqiu,Sluis,11/24/1954,5/6/1987
Gil,Hatcliff,5/2/1952,7/15/1985
Tremaine,Fritzsche,10/28/1953,1/19/1986
Weiyi,Pargaonkar,5/7/1954,8/22/1986
Taegyun,Gladwell,6/28/1952,6/25/1985
Saeko,Denna,6/8/1955,12/26/1986
Sachem,Linnainmaa,9/17/1952,11/20/1987
Gill,Morton,3/11/1952,5/16/1987
Duke,Pillow,9/16/1953,7/2/1988
Irena,Granlund,7/12/1955,3/16/1986
Makato,Strooper,12/3/1952,4/5/1988
Masako,Lenart,11/2/1955,1/13/1986
Giordano,Naumovich,11/19/1953,9/7/1985
Utz,Raoux,1/8/1955,11/30/1986
Ramya,Tagansky,9/1/1955,11/16/1988
Huican,Chaudhury,9/9/1952,12/6/1986
Shawna,Eterovic,9/8/1952,8/5/1988
Sachar,Rindone,5/10/1953,6/12/1987
Gro,Zambonelli,5/22/1955,8/16/1988
Van,Chappelet,3/6/1953,3/1/1985
Monique,Narahara,3/9/1953,7/19/1987
Xinglin,Karnin,4/9/1955,11/20/1988
Babette,Coullard,3/25/1953,7/13/1985
Otmar,Langford,3/13/1953,4/4/1987
Kazuhisa,Falck,1/1/1955,1/24/1987
Irene,Demizu,8/17/1955,7/13/1986
Arunachalam,Stifter,12/16/1952,7/10/1987
Harngdar,Sury,6/29/1954,5/1/1988
Arra,Buescher,7/29/1952,8/10/1985
Mats,Wixon,5/8/1953,5/11/1986
Pascal,Kavanagh,3/24/1952,11/23/1987
Mohit,Fabrizio,8/14/1954,8/5/1986
Oldrich,Kalafatis,10/20/1952,8/13/1985
Hailing,Marchegay,1/4/1955,2/13/1986
Deborah,Dalphin,8/31/1953,9/21/1988
Sumant,Burnard,11/23/1952,6/15/1987
Harngdar,Nations,7/5/1954,9/9/1985
Gal,Delgrossi,11/11/1955,3/25/1987
Karsten,Stasinski,8/7/1952,8/26/1988
Bojan,Buescher,10/29/1952,9/26/1986
Visit,Gente,2/23/1954,12/24/1987
Yuriy,Peral,8/12/1953,4/23/1987
Thanasis,Makrucki,6/12/1954,9/24/1988
Frederique,Ashish,11/20/1952,3/13/1987
Masami,Braccini,2/2/1953,8/17/1985
Becky,Chachaty,2/25/1955,2/22/1986
Adib,Zeidenstein,9/24/1955,12/24/1986
Yuichiro,Gronowski,4/8/1952,12/13/1986
Navid,Birge,9/8/1953,5/14/1986
Oddvar,Feldhoffer,10/25/1955,6/15/1985
Shridhar,Dalton,6/28/1955,1/13/1986
Bogdan,Salvesen,11/26/1952,1/30/1986
Eckart,Sridhar,7/21/1953,8/20/1988
Stevo,Kushner,4/7/1955,8/12/1986
Jaewoo,Highland,9/6/1954,7/3/1985
Zhongwei,Gill,4/4/1952,9/24/1988
Hugo,Anandan,6/18/1955,11/16/1987
Ferdinand,Ashish,5/10/1953,12/29/1986
Tadanori,Tsukuda,11/7/1954,9/3/1986
Behnaam,Hasenauer,11/16/1953,12/12/1987
